,Date,Name of State / UT,Latitude,Longitude,Total Confirmed cases,Death,Cured/Discharged/Migrated,New cases,New deaths,New recovered
991,2020-04-16,Goa,15.2993,74.124,7.0,0,5.0,0,0,0
992,2020-04-16,Gujarat,22.2587,71.1924,766.0,33,64.0,116,0,5
993,2020-04-16,Haryana,29.0588,76.0856,205.0,3,43.0,6,0,9
994,2020-04-16,Himachal Pradesh,31.1048,77.1734,35.0,1,16.0,2,0,3
995,2020-04-16,Jammu and Kashmir,33.7782,76.5762,300.0,4,36.0,22,0,6
996,2020-04-16,Jharkhand,23.6102,85.2799,28.0,2,0.0,1,0,0
997,2020-04-16,Karnataka,15.3173,75.7139,279.0,12,80.0,19,0,9
998,2020-04-16,Kerala,10.8505,76.2711,388.0,3,218.0,1,0,7
999,2020-04-16,Ladakh,34.2996,78.2932,17.0,0,10.0,0,0,0
1000,2020-04-16,Madhya Pradesh,22.9734,78.6569,987.0,53,64.0,257,0,13
1001,2020-04-16,Maharashtra,19.7515,75.7139,2916.0,187,295.0,229,0,36
1002,2020-04-16,Manipur,24.6637,93.9063,2.0,0,1.0,0,0,0
1003,2020-04-16,Meghalaya,25.467,91.3662,7.0,1,0.0,6,0,0
1004,2020-04-16,Mizoram,23.1645,92.9376,1.0,0,0.0,0,0,0
1005,2020-04-16,Odisha,20.9517,85.0985,60.0,1,18.0,0,0,0
1006,2020-04-16,Puducherry,11.9416,79.8083,7.0,0,1.0,0,0,0
1007,2020-04-16,Punjab,31.1471,75.3412,186.0,13,27.0,10,0,13
1008,2020-04-16,Rajasthan,27.0238,74.2179,1023.0,3,147.0,54,0,0
1009,2020-04-16,Tamil Nadu,11.1271,78.6569,1242.0,14,118.0,38,0,37
1010,2020-04-16,Telengana,18.1124,79.0193,647.0,18,120.0,23,0,20
1011,2020-04-16,Tripura,23.9408,91.9882,2.0,0,1.0,0,0,1
1012,2020-04-16,Uttar Pradesh,26.8467,80.9462,735.0,11,51.0,75,0,1
1013,2020-04-16,Uttarakhand,30.0668,79.0193,37.0,0,9.0,0,0,0
1014,2020-04-16,West Bengal,22.9868,87.855,231.0,7,42.0,18,0,5
1015,2020-04-17,Andaman and Nicobar Islands,11.7401,92.6586,11.0,0,10.0,0,0,0
1016,2020-04-17,Andhra Pradesh,15.9129,79.74,572.0,14,36.0,47,0,16
1017,2020-04-17,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0,0.0,0,0,0
1018,2020-04-17,Assam,26.2006,92.9376,35.0,1,5.0,2,0,5
1019,2020-04-17,Bihar,25.0961,85.3131,83.0,1,37.0,13,0,8
1020,2020-04-17,Chandigarh,30.7333,76.7794,21.0,0,9.0,0,0,2
1021,2020-04-17,Chhattisgarh,21.2787,81.8661,36.0,0,23.0,3,0,6
1022,2020-04-17,Delhi,28.7041,77.1025,1640.0,38,51.0,62,0,11
1023,2020-04-17,Goa,15.2993,74.124,7.0,0,6.0,0,0,1
1024,2020-04-17,Gujarat,22.2587,71.1924,1021.0,38,74.0,255,0,10
1025,2020-04-17,Haryana,29.0588,76.0856,205.0,3,43.0,0,0,0
1026,2020-04-17,Himachal Pradesh,31.1048,77.1734,35.0,1,16.0,0,0,0
1027,2020-04-17,Jammu and Kashmir,33.7782,76.5762,314.0,4,38.0,14,0,2
1028,2020-04-17,Jharkhand,23.6102,85.2799,29.0,2,0.0,1,0,0
1029,2020-04-17,Karnataka,15.3173,75.7139,353.0,13,82.0,74,0,2
1030,2020-04-17,Kerala,10.8505,76.2711,395.0,3,245.0,7,0,27
1031,2020-04-17,Ladakh,34.2996,78.2932,18.0,0,14.0,1,0,4
1032,2020-04-17,Madhya Pradesh,22.9734,78.6569,1308.0,57,65.0,321,0,1
1033,2020-04-17,Maharashtra,19.7515,75.7139,3205.0,194,300.0,289,0,5
1034,2020-04-17,Manipur,24.6637,93.9063,2.0,0,1.0,0,0,0
1035,2020-04-17,Meghalaya,25.467,91.3662,9.0,1,0.0,2,0,0
1036,2020-04-17,Mizoram,23.1645,92.9376,1.0,0,0.0,0,0,0
1037,2020-04-17,Odisha,20.9517,85.0985,60.0,1,19.0,0,0,1
1038,2020-04-17,Puducherry,11.9416,79.8083,7.0,0,1.0,0,0,0
1039,2020-04-17,Punjab,31.1471,75.3412,186.0,13,27.0,0,0,0
1040,2020-04-17,Rajasthan,27.0238,74.2179,1131.0,11,164.0,108,0,17
1041,2020-04-17,Tamil Nadu,11.1271,78.6569,1267.0,15,180.0,25,0,62
1042,2020-04-17,Telengana,18.1124,79.0193,743.0,18,186.0,96,0,66
1043,2020-04-17,Tripura,23.9408,91.9882,2.0,0,1.0,0,0,0
1044,2020-04-17,Uttar Pradesh,26.8467,80.9462,846.0,14,74.0,111,0,23
1045,2020-04-17,Uttarakhand,30.0668,79.0193,37.0,0,9.0,0,0,0
1046,2020-04-17,West Bengal,22.9868,87.855,255.0,10,51.0,24,0,9
1047,2020-04-18,Andaman and Nicobar Islands,11.7401,92.6586,12.0,0,11.0,1,0,1
1048,2020-04-18,Andhra Pradesh,15.9129,79.74,572.0,14,36.0,0,0,0
1049,2020-04-18,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0,0.0,0,0,0
1050,2020-04-18,Assam,26.2006,92.9376,35.0,1,5.0,0,0,0
1051,2020-04-18,Bihar,25.0961,85.3131,83.0,2,37.0,0,0,0
1052,2020-04-18,Chandigarh,30.7333,76.7794,21.0,0,9.0,0,0,0
1053,2020-04-18,Chhattisgarh,21.2787,81.8661,36.0,0,24.0,0,0,1
1054,2020-04-18,Delhi,28.7041,77.1025,1707.0,42,72.0,67,0,21
1055,2020-04-18,Goa,15.2993,74.124,7.0,0,6.0,0,0,0
1056,2020-04-18,Gujarat,22.2587,71.1924,1099.0,41,86.0,78,0,12
1057,2020-04-18,Haryana,29.0588,76.0856,225.0,3,43.0,20,0,0
1058,2020-04-18,Himachal Pradesh,31.1048,77.1734,36.0,1,16.0,1,0,0
1059,2020-04-18,Jammu and Kashmir,33.7782,76.5762,328.0,5,42.0,14,0,4
1060,2020-04-18,Jharkhand,23.6102,85.2799,33.0,2,0.0,4,0,0
1061,2020-04-18,Karnataka,15.3173,75.7139,359.0,13,89.0,6,0,7
1062,2020-04-18,Kerala,10.8505,76.2711,396.0,3,255.0,1,0,10
1063,2020-04-18,Ladakh,34.2996,78.2932,18.0,0,14.0,0,0,0
1064,2020-04-18,Madhya Pradesh,22.9734,78.6569,1310.0,69,69.0,2,0,4
1065,2020-04-18,Maharashtra,19.7515,75.7139,3323.0,201,331.0,118,0,31
1066,2020-04-18,Manipur,24.6637,93.9063,2.0,0,1.0,0,0,0
1067,2020-04-18,Meghalaya,25.467,91.3662,9.0,1,0.0,0,0,0
1068,2020-04-18,Mizoram,23.1645,92.9376,1.0,0,0.0,0,0,0
1069,2020-04-18,Odisha,20.9517,85.0985,60.0,1,19.0,0,0,0
1070,2020-04-18,Puducherry,11.9416,79.8083,7.0,0,1.0,0,0,0
1071,2020-04-18,Punjab,31.1471,75.3412,202.0,13,27.0,16,0,0
1072,2020-04-18,Rajasthan,27.0238,74.2179,1229.0,11,183.0,98,0,19
1073,2020-04-18,Tamil Nadu,11.1271,78.6569,1323.0,15,283.0,56,0,103
1074,2020-04-18,Telengana,18.1124,79.0193,766.0,18,186.0,23,0,0
1075,2020-04-18,Tripura,23.9408,91.9882,2.0,0,1.0,0,0,0
1076,2020-04-18,Uttar Pradesh,26.8467,80.9462,849.0,14,82.0,3,0,8
1077,2020-04-18,Uttarakhand,30.0668,79.0193,40.0,0,9.0,3,0,0
1078,2020-04-18,West Bengal,22.9868,87.855,287.0,10,55.0,32,0,4
1079,2020-04-19,Andaman and Nicobar Islands,11.7401,92.6586,14.0,0,11.0,2,0,0
1080,2020-04-19,Andhra Pradesh,15.9129,79.74,603.0,15,42.0,31,0,6
1081,2020-04-19,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0,0.0,0,0,0
1082,2020-04-19,Assam,26.2006,92.9376,35.0,1,12.0,0,0,7
1083,2020-04-19,Bihar,25.0961,85.3131,86.0,2,37.0,3,0,0
1084,2020-04-19,Chandigarh,30.7333,76.7794,23.0,0,10.0,2,0,1
1085,2020-04-19,Chhattisgarh,21.2787,81.8661,36.0,0,24.0,0,0,0
1086,2020-04-19,Delhi,28.7041,77.1025,1893.0,42,72.0,186,0,0
1087,2020-04-19,Goa,15.2993,74.124,7.0,0,6.0,0,0,0
1088,2020-04-19,Gujarat,22.2587,71.1924,1376.0,53,93.0,277,0,7
1089,2020-04-19,Haryana,29.0588,76.0856,225.0,3,43.0,0,0,0
1090,2020-04-19,Himachal Pradesh,31.1048,77.1734,39.0,1,16.0,3,0,0
1091,2020-04-19,Jammu and Kashmir,33.7782,76.5762,341.0,5,51.0,13,0,9
1092,2020-04-19,Jharkhand,23.6102,85.2799,34.0,2,0.0,1,0,0
1093,2020-04-19,Karnataka,15.3173,75.7139,384.0,14,104.0,25,0,15
1094,2020-04-19,Kerala,10.8505,76.2711,400.0,3,257.0,4,0,2
1095,2020-04-19,Ladakh,34.2996,78.2932,18.0,0,14.0,0,0,0
1096,2020-04-19,Madhya Pradesh,22.9734,78.6569,1407.0,70,127.0,97,0,58
1097,2020-04-19,Maharashtra,19.7515,75.7139,3651.0,211,365.0,328,0,34
1098,2020-04-19,Manipur,24.6637,93.9063,2.0,0,1.0,0,0,0
1099,2020-04-19,Meghalaya,25.467,91.3662,11.0,1,0.0,2,0,0
1100,2020-04-19,Mizoram,23.1645,92.9376,1.0,0,0.0,0,0,0
1101,2020-04-19,Odisha,20.9517,85.0985,61.0,1,24.0,1,0,5
1102,2020-04-19,Puducherry,11.9416,79.8083,7.0,0,3.0,0,0,2
1103,2020-04-19,Punjab,31.1471,75.3412,202.0,13,27.0,0,0,0
1104,2020-04-19,Rajasthan,27.0238,74.2179,1351.0,11,183.0,122,0,0
1105,2020-04-19,Tamil Nadu,11.1271,78.6569,1372.0,15,365.0,49,0,82
1106,2020-04-19,Telengana,18.1124,79.0193,809.0,18,186.0,43,0,0
1107,2020-04-19,Tripura,23.9408,91.9882,2.0,0,1.0,0,0,0
1108,2020-04-19,Uttar Pradesh,26.8467,80.9462,969.0,14,86.0,120,0,4
1109,2020-04-19,Uttarakhand,30.0668,79.0193,42.0,0,9.0,2,0,0
1110,2020-04-19,West Bengal,22.9868,87.855,310.0,12,62.0,23,0,7
1111,2020-04-20,Andaman and Nicobar Islands,11.7401,92.6586,15.0,0,11.0,1,0,0
1112,2020-04-20,Andhra Pradesh,15.9129,79.74,646.0,15,42.0,43,0,0
1113,2020-04-20,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0,0.0,0,0,0
1114,2020-04-20,Assam,26.2006,92.9376,35.0,1,17.0,0,0,5
1115,2020-04-20,Bihar,25.0961,85.3131,93.0,2,42.0,7,0,5
1116,2020-04-20,Chandigarh,30.7333,76.7794,26.0,0,13.0,3,0,3
1117,2020-04-20,Chhattisgarh,21.2787,81.8661,36.0,0,25.0,0,0,1
1118,2020-04-20,Delhi,28.7041,77.1025,2003.0,45,72.0,110,0,0
1119,2020-04-20,Goa,15.2993,74.124,7.0,0,7.0,0,0,1
1120,2020-04-20,Gujarat,22.2587,71.1924,1743.0,63,105.0,367,0,12
1121,2020-04-20,Haryana,29.0588,76.0856,233.0,3,87.0,8,0,44
1122,2020-04-20,Himachal Pradesh,31.1048,77.1734,39.0,1,16.0,0,0,0
1123,2020-04-20,Jammu and Kashmir,33.7782,76.5762,350.0,5,56.0,9,0,5
1124,2020-04-20,Jharkhand,23.6102,85.2799,42.0,2,0.0,8,0,0
1125,2020-04-20,Karnataka,15.3173,75.7139,390.0,16,111.0,6,0,7
1126,2020-04-20,Kerala,10.8505,76.2711,402.0,3,270.0,2,0,13
1127,2020-04-20,Ladakh,34.2996,78.2932,18.0,0,14.0,0,0,0
1128,2020-04-20,Madhya Pradesh,22.9734,78.6569,1407.0,70,127.0,0,0,0
1129,2020-04-20,Maharashtra,19.7515,75.7139,4203.0,223,507.0,552,0,142
1130,2020-04-20,Manipur,24.6637,93.9063,2.0,0,1.0,0,0,0
1131,2020-04-20,Meghalaya,25.467,91.3662,11.0,1,0.0,0,0,0
1132,2020-04-20,Mizoram,23.1645,92.9376,1.0,0,0.0,0,0,0
1133,2020-04-20,Odisha,20.9517,85.0985,68.0,1,24.0,7,0,0
1134,2020-04-20,Puducherry,11.9416,79.8083,7.0,0,3.0,0,0,0
1135,2020-04-20,Punjab,31.1471,75.3412,219.0,16,31.0,17,0,4
1136,2020-04-20,Rajasthan,27.0238,74.2179,1478.0,14,183.0,127,0,0
1137,2020-04-20,Tamil Nadu,11.1271,78.6569,1477.0,15,411.0,105,0,46
1138,2020-04-20,Telengana,18.1124,79.0193,844.0,18,186.0,35,0,0
1139,2020-04-20,Tripura,23.9408,91.9882,2.0,0,1.0,0,0,0
1140,2020-04-20,Uttar Pradesh,26.8467,80.9462,1084.0,17,108.0,115,0,22
1141,2020-04-20,Uttarakhand,30.0668,79.0193,44.0,0,11.0,2,0,2
1142,2020-04-20,West Bengal,22.9868,87.855,339.0,12,66.0,29,0,4
1143,2020-04-21,Andaman and Nicobar Islands,11.7401,92.6586,16.0,0,11.0,1,0,0
1144,2020-04-21,Andhra Pradesh,15.9129,79.74,722.0,20,92.0,76,0,50
1145,2020-04-21,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0,0.0,0,0,0
1146,2020-04-21,Assam,26.2006,92.9376,35.0,1,19.0,0,0,2
1147,2020-04-21,Bihar,25.0961,85.3131,113.0,2,42.0,20,0,0
1148,2020-04-21,Chandigarh,30.7333,76.7794,26.0,0,13.0,0,0,0
1149,2020-04-21,Chhattisgarh,21.2787,81.8661,36.0,0,25.0,0,0,0
1150,2020-04-21,Delhi,28.7041,77.1025,2081.0,47,431.0,78,0,359
1151,2020-04-21,Goa,15.2993,74.124,7.0,0,7.0,0,0,0
1152,2020-04-21,Gujarat,22.2587,71.1924,1939.0,71,131.0,196,0,26
1153,2020-04-21,Haryana,29.0588,76.0856,254.0,3,127.0,21,0,40
1154,2020-04-21,Himachal Pradesh,31.1048,77.1734,39.0,1,16.0,0,0,0
1155,2020-04-21,Jammu and Kashmir,33.7782,76.5762,368.0,5,71.0,18,0,15
1156,2020-04-21,Jharkhand,23.6102,85.2799,46.0,2,0.0,4,0,0
1157,2020-04-21,Karnataka,15.3173,75.7139,408.0,16,112.0,18,0,1
1158,2020-04-21,Kerala,10.8505,76.2711,408.0,3,291.0,6,0,21
1159,2020-04-21,Ladakh,34.2996,78.2932,18.0,0,14.0,0,0,0
1160,2020-04-21,Madhya Pradesh,22.9734,78.6569,1485.0,74,127.0,78,0,0
1161,2020-04-21,Maharashtra,19.7515,75.7139,4666.0,232,572.0,463,0,65
1162,2020-04-21,Manipur,24.6637,93.9063,2.0,0,2.0,0,0,1
1163,2020-04-21,Meghalaya,25.467,91.3662,11.0,1,0.0,0,0,0
1164,2020-04-21,Mizoram,23.1645,92.9376,1.0,0,0.0,0,0,0
1165,2020-04-21,Odisha,20.9517,85.0985,74.0,1,24.0,6,0,0
1166,2020-04-21,Puducherry,11.9416,79.8083,7.0,0,3.0,0,0,0
1167,2020-04-21,Punjab,31.1471,75.3412,245.0,16,38.0,26,0,7
1168,2020-04-21,Rajasthan,27.0238,74.2179,1576.0,25,205.0,98,0,22
1169,2020-04-21,Tamil Nadu,11.1271,78.6569,1520.0,17,457.0,43,0,46
1170,2020-04-21,Telengana,18.1124,79.0193,873.0,23,190.0,29,0,4
1171,2020-04-21,Tripura,23.9408,91.9882,2.0,0,1.0,0,0,0
1172,2020-04-21,Uttar Pradesh,26.8467,80.9462,1184.0,18,140.0,100,0,32
1173,2020-04-21,Uttarakhand,30.0668,79.0193,46.0,0,18.0,2,0,7
1174,2020-04-21,West Bengal,22.9868,87.855,392.0,12,73.0,53,0,7
1175,2020-04-22,Andaman and Nicobar Islands,11.7401,92.6586,16.0,0,11.0,0,0,0
1176,2020-04-22,Andhra Pradesh,15.9129,79.74,757.0,22,96.0,35,0,4
1177,2020-04-22,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0,1.0,0,0,1
1178,2020-04-22,Assam,26.2006,92.9376,35.0,1,19.0,0,0,0
1179,2020-04-22,Bihar,25.0961,85.3131,126.0,2,42.0,13,0,0
1180,2020-04-22,Chandigarh,30.7333,76.7794,27.0,0,14.0,1,0,1
1181,2020-04-22,Chhattisgarh,21.2787,81.8661,36.0,0,26.0,0,0,1
1182,2020-04-22,Delhi,28.7041,77.1025,2156.0,47,611.0,75,0,180
1183,2020-04-22,Goa,15.2993,74.124,7.0,0,7.0,0,0,0
1184,2020-04-22,Gujarat,22.2587,71.1924,2178.0,90,139.0,239,0,8
1185,2020-04-22,Haryana,29.0588,76.0856,254.0,3,127.0,0,0,0
1186,2020-04-22,Himachal Pradesh,31.1048,77.1734,39.0,1,16.0,0,0,0
1187,2020-04-22,Jammu and Kashmir,33.7782,76.5762,380.0,5,81.0,12,0,10
1188,2020-04-22,Jharkhand,23.6102,85.2799,45.0,3,0.0,0,0,0
1189,2020-04-22,Karnataka,15.3173,75.7139,418.0,17,129.0,10,0,17
1190,2020-04-22,Kerala,10.8505,76.2711,427.0,3,307.0,19,0,16
1191,2020-04-22,Ladakh,34.2996,78.2932,18.0,0,14.0,0,0,0
1192,2020-04-22,Madhya Pradesh,22.9734,78.6569,1552.0,76,148.0,67,0,21
1193,2020-04-22,Maharashtra,19.7515,75.7139,5218.0,251,722.0,552,0,150
1194,2020-04-22,Manipur,24.6637,93.9063,2.0,0,2.0,0,0,0
1195,2020-04-22,Meghalaya,25.467,91.3662,12.0,1,0.0,1,0,0
1196,2020-04-22,Mizoram,23.1645,92.9376,1.0,0,0.0,0,0,0
1197,2020-04-22,Odisha,20.9517,85.0985,79.0,1,24.0,5,0,0
1198,2020-04-22,Puducherry,11.9416,79.8083,7.0,0,3.0,0,0,0
1199,2020-04-22,Punjab,31.1471,75.3412,245.0,16,39.0,0,0,1
1200,2020-04-22,Rajasthan,27.0238,74.2179,1659.0,25,230.0,83,0,25
1201,2020-04-22,Tamil Nadu,11.1271,78.6569,1596.0,18,635.0,76,0,178
1202,2020-04-22,Telengana,18.1124,79.0193,928.0,23,194.0,55,0,4
1203,2020-04-22,Tripura,23.9408,91.9882,2.0,0,1.0,0,0,0
1204,2020-04-22,Uttar Pradesh,26.8467,80.9462,1294.0,20,140.0,110,0,0
1205,2020-04-22,Uttarakhand,30.0668,79.0193,46.0,0,19.0,0,0,1
1206,2020-04-22,West Bengal,22.9868,87.855,423.0,15,73.0,31,0,0
1207,2020-04-23,Andaman and Nicobar Islands,11.7401,92.6586,18.0,0,11.0,2,0,0
1208,2020-04-23,Andhra Pradesh,15.9129,79.74,813.0,24,120.0,56,0,24
1209,2020-04-23,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0,1.0,0,0,0
1210,2020-04-23,Assam,26.2006,92.9376,35.0,1,19.0,0,0,0
1211,2020-04-23,Bihar,25.0961,85.3131,143.0,2,46.0,17,0,4
1212,2020-04-23,Chandigarh,30.7333,76.7794,27.0,0,14.0,0,0,0
1213,2020-04-23,Chhattisgarh,21.2787,81.8661,36.0,0,26.0,0,0,0
1214,2020-04-23,Delhi,28.7041,77.1025,2248.0,48,724.0,92,0,113
1215,2020-04-23,Goa,15.2993,74.124,7.0,0,7.0,0,0,0
1216,2020-04-23,Gujarat,22.2587,71.1924,2407.0,103,179.0,229,0,40
1217,2020-04-23,Haryana,29.0588,76.0856,262.0,3,140.0,8,0,13
1218,2020-04-23,Himachal Pradesh,31.1048,77.1734,40.0,1,18.0,1,0,2
1219,2020-04-23,Jammu and Kashmir,33.7782,76.5762,407.0,5,92.0,27,0,11
1220,2020-04-23,Jharkhand,23.6102,85.2799,49.0,3,8.0,4,0,8
1221,2020-04-23,Karnataka,15.3173,75.7139,427.0,17,131.0,9,0,2
1222,2020-04-23,Kerala,10.8505,76.2711,438.0,3,323.0,11,0,16
1223,2020-04-23,Ladakh,34.2996,78.2932,18.0,0,14.0,0,0,0
1224,2020-04-23,Madhya Pradesh,22.9734,78.6569,1592.0,80,148.0,40,0,0
1225,2020-04-23,Maharashtra,19.7515,75.7139,5652.0,269,789.0,434,0,67
1226,2020-04-23,Manipur,24.6637,93.9063,2.0,0,2.0,0,0,0
1227,2020-04-23,Meghalaya,25.467,91.3662,12.0,1,0.0,0,0,0
1228,2020-04-23,Mizoram,23.1645,92.9376,1.0,0,0.0,0,0,0
1229,2020-04-23,Odisha,20.9517,85.0985,83.0,1,32.0,4,0,8
1230,2020-04-23,Puducherry,11.9416,79.8083,7.0,0,3.0,0,0,0
1231,2020-04-23,Punjab,31.1471,75.3412,251.0,16,49.0,6,0,10
1232,2020-04-23,Rajasthan,27.0238,74.2179,1890.0,27,230.0,231,0,0
1233,2020-04-23,Tamil Nadu,11.1271,78.6569,1629.0,18,662.0,33,0,27
1234,2020-04-23,Telengana,18.1124,79.0193,945.0,23,194.0,17,0,0
1235,2020-04-23,Tripura,23.9408,91.9882,2.0,0,1.0,0,0,0
1236,2020-04-23,Uttar Pradesh,26.8467,80.9462,1449.0,21,173.0,155,0,33
1237,2020-04-23,Uttarakhand,30.0668,79.0193,46.0,0,23.0,0,0,4
1238,2020-04-23,West Bengal,22.9868,87.855,456.0,15,79.0,33,0,6
1239,2020-04-24,Andaman and Nicobar Islands,11.7401,92.6586,22.0,0,11.0,4,0,0
1240,2020-04-24,Andhra Pradesh,15.9129,79.74,895.0,27,141.0,82,0,21
1241,2020-04-24,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0,1.0,0,0,0
1242,2020-04-24,Assam,26.2006,92.9376,36.0,1,19.0,1,0,0
1243,2020-04-24,Bihar,25.0961,85.3131,153.0,2,46.0,10,0,0
1244,2020-04-24,Chandigarh,30.7333,76.7794,27.0,0,14.0,0,0,0
1245,2020-04-24,Chhattisgarh,21.2787,81.8661,36.0,0,28.0,0,0,2
1246,2020-04-24,Delhi,28.7041,77.1025,2376.0,50,808.0,128,0,84
1247,2020-04-24,Goa,15.2993,74.124,7.0,0,7.0,0,0,0
1248,2020-04-24,Gujarat,22.2587,71.1924,2624.0,112,258.0,217,0,79
1249,2020-04-24,Haryana,29.0588,76.0856,272.0,3,156.0,10,0,16
1250,2020-04-24,Himachal Pradesh,31.1048,77.1734,40.0,1,18.0,0,0,0
1251,2020-04-24,Jammu and Kashmir,33.7782,76.5762,427.0,5,92.0,20,0,0
1252,2020-04-24,Jharkhand,23.6102,85.2799,53.0,3,8.0,4,0,0
1253,2020-04-24,Karnataka,15.3173,75.7139,445.0,17,145.0,18,0,14
1254,2020-04-24,Kerala,10.8505,76.2711,447.0,3,324.0,9,0,1
1255,2020-04-24,Ladakh,34.2996,78.2932,18.0,0,14.0,0,0,0
1256,2020-04-24,Madhya Pradesh,22.9734,78.6569,1699.0,83,203.0,107,0,55
1257,2020-04-24,Maharashtra,19.7515,75.7139,6430.0,283,840.0,778,0,51
1258,2020-04-24,Manipur,24.6637,93.9063,2.0,0,2.0,0,0,0
1259,2020-04-24,Meghalaya,25.467,91.3662,12.0,1,0.0,0,0,0
1260,2020-04-24,Mizoram,23.1645,92.9376,1.0,0,0.0,0,0,0
1261,2020-04-24,Odisha,20.9517,85.0985,90.0,1,33.0,7,0,1
1262,2020-04-24,Puducherry,11.9416,79.8083,7.0,0,3.0,0,0,0
1263,2020-04-24,Punjab,31.1471,75.3412,277.0,16,65.0,26,0,16
1264,2020-04-24,Rajasthan,27.0238,74.2179,1964.0,27,230.0,74,0,0
1265,2020-04-24,Tamil Nadu,11.1271,78.6569,1683.0,20,752.0,54,0,90
1266,2020-04-24,Telengana,18.1124,79.0193,960.0,24,197.0,15,0,3
1267,2020-04-24,Tripura,23.9408,91.9882,2.0,0,1.0,0,0,0
1268,2020-04-24,Uttar Pradesh,26.8467,80.9462,1510.0,24,206.0,61,0,33
1269,2020-04-24,Uttarakhand,30.0668,79.0193,47.0,0,24.0,1,0,1
1270,2020-04-24,West Bengal,22.9868,87.855,514.0,15,103.0,58,0,24
1271,2020-04-25,Andaman and Nicobar Islands,11.7401,92.6586,27.0,0,11.0,5,0,0
1272,2020-04-25,Andhra Pradesh,15.9129,79.74,955.0,29,145.0,60,0,4
1273,2020-04-25,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0,1.0,0,0,0
1274,2020-04-25,Assam,26.2006,92.9376,36.0,1,19.0,0,0,0
1275,2020-04-25,Bihar,25.0961,85.3131,223.0,2,46.0,70,0,0
1276,2020-04-25,Chandigarh,30.7333,76.7794,27.0,0,14.0,0,0,0
1277,2020-04-25,Chhattisgarh,21.2787,81.8661,36.0,0,30.0,0,0,2
1278,2020-04-25,Delhi,28.7041,77.1025,2514.0,53,857.0,138,0,49
1279,2020-04-25,Goa,15.2993,74.124,7.0,0,7.0,0,0,0
1280,2020-04-25,Gujarat,22.2587,71.1924,2815.0,127,265.0,191,0,7
1281,2020-04-25,Haryana,29.0588,76.0856,272.0,3,156.0,0,0,0
1282,2020-04-25,Himachal Pradesh,31.1048,77.1734,40.0,1,18.0,0,0,0
1283,2020-04-25,Jammu and Kashmir,33.7782,76.5762,454.0,5,109.0,27,0,17
1284,2020-04-25,Jharkhand,23.6102,85.2799,57.0,3,8.0,4,0,0
1285,2020-04-25,Karnataka,15.3173,75.7139,474.0,18,152.0,29,0,7
1286,2020-04-25,Kerala,10.8505,76.2711,450.0,3,331.0,3,0,7
1287,2020-04-25,Ladakh,34.2996,78.2932,20.0,0,14.0,2,0,0
1288,2020-04-25,Madhya Pradesh,22.9734,78.6569,1852.0,92,210.0,153,0,7
1289,2020-04-25,Maharashtra,19.7515,75.7139,6817.0,301,840.0,387,0,0
1290,2020-04-25,Manipur,24.6637,93.9063,2.0,0,2.0,0,0,0
1291,2020-04-25,Meghalaya,25.467,91.3662,12.0,1,0.0,0,0,0
1292,2020-04-25,Mizoram,23.1645,92.9376,1.0,0,0.0,0,0,0
1293,2020-04-25,Odisha,20.9517,85.0985,94.0,1,33.0,4,0,0
1294,2020-04-25,Puducherry,11.9416,79.8083,7.0,0,3.0,0,0,0
1295,2020-04-25,Punjab,31.1471,75.3412,298.0,17,67.0,21,0,2
1296,2020-04-25,Rajasthan,27.0238,74.2179,2034.0,27,230.0,70,0,0
1297,2020-04-25,Tamil Nadu,11.1271,78.6569,1755.0,22,866.0,72,0,114
1298,2020-04-25,Telengana,18.1124,79.0193,984.0,26,253.0,24,0,56
1299,2020-04-25,Tripura,23.9408,91.9882,2.0,0,1.0,0,0,0
1300,2020-04-25,Uttar Pradesh,26.8467,80.9462,1621.0,25,247.0,111,0,41
1301,2020-04-25,Uttarakhand,30.0668,79.0193,48.0,0,25.0,1,0,1
1302,2020-04-25,West Bengal,22.9868,87.855,571.0,18,103.0,57,0,0
1303,2020-04-26,Andaman and Nicobar Islands,11.7401,92.6586,33.0,0,11.0,6,0,0
1304,2020-04-26,Andhra Pradesh,15.9129,79.74,1061.0,31,171.0,106,0,26
1305,2020-04-26,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0,1.0,0,0,0
1306,2020-04-26,Assam,26.2006,92.9376,36.0,1,19.0,0,0,0
1307,2020-04-26,Bihar,25.0961,85.3131,243.0,2,46.0,20,0,0
1308,2020-04-26,Chandigarh,30.7333,76.7794,28.0,0,15.0,1,0,1
1309,2020-04-26,Chhattisgarh,21.2787,81.8661,37.0,0,32.0,1,0,2
1310,2020-04-26,Delhi,28.7041,77.1025,2625.0,54,869.0,111,0,12
1311,2020-04-26,Goa,15.2993,74.124,7.0,0,7.0,0,0,0
1312,2020-04-26,Gujarat,22.2587,71.1924,3071.0,133,282.0,256,0,17
